org_id,year,org_name,org_type,org_country_code,paper_count,collaborative_paper_count,international_collab_paper_count,industry_academia_paper_count,cross_sector_paper_count,government_academia_paper_count,unique_partner_org_count
EXT:3767CB06B976,2025,U Toronto,other,,1,1,1,0,1,0,4
EXT:378171D6BAF6,2025,Research Institute of China Telecom,company,,1,1,1,1,1,0,3
EXT:37A08B427B05,2021,US ARL,other,,1,1,0,0,1,0,3
EXT:37B3A4D63D02,2024,HEIG-VD / HES-SO,other,CH,1,1,0,0,1,0,1
EXT:37C18AB3AD24,2022,Net Mind.AI and Protago Labs,company,US,1,1,1,1,1,1,3
EXT:37C18AB3AD24,2023,Net Mind.AI and Protago Labs,company,US,1,1,0,1,1,0,2
EXT:37D4C0141F24,2023,A*STAR Singapore,other,SG,1,1,0,0,1,0,2
EXT:37D98D4C37FC,2025,CRCHUM,other,,1,1,1,1,1,0,44
EXT:3811E6D7DA1E,2025,Technical University Clausthal,education,,1,1,0,0,0,0,1
EXT:385D1E36AE67,2025,M-A-P,other,,1,1,1,1,1,1,12
EXT:388BAF8DA4A6,2023,Beijing University of Post and Telecommunications,education,,1,1,0,1,1,0,2
EXT:38CA2EECCA2C,2025,MiroMind,company,US,1,1,1,1,1,0,4
EXT:39281C5D688C,2022,ABU,other,NG,1,1,1,1,1,1,27
EXT:39BFC278F81F,2025,Shenzhen Yishi Huolala Technology Limited,company,,1,1,0,1,1,0,2
EXT:39EF8B21FDBB,2024,A*STAR Centre for Frontier AI Research,company,SG,1,1,0,1,1,0,2
EXT:39EF8B21FDBB,2025,A*STAR Centre for Frontier AI Research,company,SG,1,1,1,1,1,0,4
EXT:3A076295276E,2021,Sunshine Products,other,,1,1,0,0,1,0,1
EXT:3A650E74E302,2022,Quancheng Laboratory,facility,CN,1,1,1,1,1,0,3
EXT:3AA7E1969008,2023,Sea AI Lab,company,SG,1,1,1,1,1,0,3
EXT:3AA7E1969008,2024,Sea AI Lab,company,SG,1,1,1,1,1,0,3
EXT:3AB0F69523E8,2021,Kata.ai Research,company,,1,1,1,1,1,0,4
EXT:3B6A9E993097,2024,Key Laboratory of Brain Cognition and Brain-inspired Intelligence Technology,company,CN,1,1,0,1,1,1,2
EXT:3BE9263594C4,2022,Sea-NExT Joint Lab,company,SG,1,1,1,1,1,0,2
EXT:3BFEABD8592C,2025,Renius Technologies,company,,1,1,1,1,1,0,3
EXT:3C4D2DABCCD8,2025,WeBank,other,CN,4,4,4,0,4,0,4
EXT:3C9C776514B6,2025,Muhammad Bin Zayed University of Artificial Intelligence,education,,1,0,0,0,0,0,0
EXT:3CE43F3DA0C2,2022,"Mashang Consumer Finanace Co, Ltd",company,,1,1,0,1,1,0,2
EXT:3CE741A28F73,2020,Illuin Technology,company,FR,1,1,0,0,1,0,1
EXT:3CE741A28F73,2023,Illuin Technology,company,FR,1,1,0,1,1,0,2
EXT:3CF390E093AE,2021,"Neusoft Research of Intelligent Healthcare Technology, Co. Ltd.",company,CN,1,1,1,1,1,0,1
EXT:3CF390E093AE,2022,"Neusoft Research of Intelligent Healthcare Technology, Co. Ltd.",company,CN,1,1,1,1,1,0,2
EXT:3DB4FBB7495C,2023,NUST MI Si S,other,RU,1,1,1,0,1,0,2
EXT:3DDBAF88D38A,2023,Xinjiang Laboratory of Multi-language Information Technology,company,CN,1,1,0,1,1,0,2
EXT:3DDD6DBA76C7,2024,Baichuan Inc.,company,CN,1,0,0,0,0,0,0
EXT:3DDD6DBA76C7,2025,Baichuan Inc.,company,CN,3,3,1,3,3,0,6
EXT:3DE48BE63F88,2022,"X , the Moonshot Factory",other,,1,1,0,1,1,0,3
EXT:3DFEC058429E,2023,Shenzhen Institute of Artificial Intelligence and Robotics for Society,nonprofit,,1,1,1,0,1,0,3
EXT:3EC17874C740,2021,"Guangzhou Xuanyuan Research Institute Company, Ltd.",company,CN,1,1,1,1,1,0,2
EXT:3ED2BAC43BCF,2023,Paris-Saclay University,education,,1,1,1,0,1,0,5
EXT:3ED36D91B3E3,2022,TUM,other,DE,1,1,1,1,1,1,27
EXT:3ED36D91B3E3,2024,TUM,other,DE,1,1,1,0,1,0,3
EXT:3F739F27795A,2024,Shanghai Academy of AI for Science,facility,CN,1,1,1,1,1,0,9
EXT:3F739F27795A,2025,Shanghai Academy of AI for Science,facility,CN,1,1,0,0,1,0,4
EXT:3F7A73D08543,2025,UNC at Chapel Hill,other,,1,1,0,1,1,0,3
EXT:3F85ADD84162,2021,Ant Group,company,CN,4,4,2,2,2,0,5
EXT:3F85ADD84162,2022,Ant Group,company,CN,4,4,3,4,4,0,9
EXT:3F85ADD84162,2023,Ant Group,company,CN,4,3,2,3,3,1,10
EXT:3F85ADD84162,2024,Ant Group,company,CN,11,10,2,10,10,0,14
EXT:3F85ADD84162,2025,Ant Group,company,CN,30,28,8,27,28,0,29
EXT:3FD25DC2F86E,2025,Shanghai Innovation Institution,other,CN,1,1,0,1,1,0,3
EXT:401EAE4A0E02,2022,Hubei Provincial Key Laboratory of Artificial Intelligence and Smart Learning,facility,CN,1,1,0,0,1,0,3
EXT:401EAE4A0E02,2025,Hubei Provincial Key Laboratory of Artificial Intelligence and Smart Learning,facility,CN,1,1,0,0,1,0,3
EXT:402585D4ACF4,2024,"Anhui Conch Information Technology Engineering Co., Ltd.",company,,1,1,0,1,1,0,1
EXT:40259C335778,2025,IT:U Interdisciplinary Transformation University Austria,education,AT,1,1,1,0,0,0,1
EXT:4027DEE42C02,2022,Symanto Research,facility,ES,1,0,0,0,0,0,0
EXT:402851C931A3,2021,Cognitiv+ Ltd.,company,GB,1,1,1,1,1,0,2
EXT:4032E2ED7121,2025,Deqing Alpha Innovation Institute,facility,CN,1,1,1,0,1,0,3
EXT:4066CDAF104C,2025,SB Intuitions,other,,1,1,0,0,1,0,2
EXT:40D16F876BD3,2021,Macquarie University and CSIRO,education,AU,1,1,0,0,1,1,2
EXT:40DB1C3C7F7A,2020,Independent Researcher,other,LT,1,1,1,0,1,0,1
EXT:40DB1C3C7F7A,2023,Independent Researcher,other,LT,1,1,1,1,1,0,7
EXT:40DB1C3C7F7A,2024,Independent Researcher,other,LT,6,6,6,1,6,0,38
EXT:40DB1C3C7F7A,2025,Independent Researcher,other,LT,17,17,17,4,17,2,74
EXT:40EFB4502544,2024,Orby AI,company,US,2,2,0,2,2,0,7
EXT:40EFB4502544,2025,Orby AI,company,US,1,1,0,0,0,0,2
EXT:40F2A5D918FB,2021,Vody LLC,company,,1,0,0,0,0,0,0
EXT:4140F139B284,2025,Universidad del Pa铆s Vasco UPV/EHU,other,,1,1,1,1,1,0,12
EXT:416E3D7D87AC,2023,Deezer Research & EPFL,facility,,1,1,0,0,0,0,1
EXT:42059397ABCC,2025,Japanese Organization of Mental Health and Educational Agencies,healthcare,,1,1,0,1,1,0,3
EXT:421769303215,2025,Py POTS Research,facility,,1,1,1,1,1,0,4
EXT:423AC5DF03DD,2025,Open BMB,other,,1,1,0,1,1,0,4
EXT:423C89576AE0,2025,SII,other,,1,1,0,1,1,0,10
EXT:42418C3605F2,2025,Quantstamp,company,US,1,1,1,1,1,0,2
EXT:4285C5C31660,2025,German Research Institute for Artificial Intelligence (DFKI),company,DE,1,1,1,1,1,0,2
EXT:429E5C82AFCD,2025,Benevolent AI,company,GB,1,0,0,0,0,0,0
EXT:438EF1EA93A8,2025,University of Lancaster,education,,1,1,1,0,0,0,2
EXT:4395CBC98E02,2025,Pr(Ai),company,,1,1,0,1,1,0,2
EXT:43CEE6EB70AB,2024,Ubisoft La Forge,other,FR,2,0,0,0,0,0,0
EXT:43CEE6EB70AB,2025,Ubisoft La Forge,other,FR,1,1,0,0,1,0,3
EXT:44106CAB354D,2024,NUS Smart Systems Institute,facility,,1,1,0,0,1,0,1
EXT:446F532B711A,2025,State Key Laboratory of Complex & Critical Software Environment,facility,CN,1,1,0,0,1,0,4
EXT:448395D88C8D,2025,Okalai AI,company,,1,1,0,1,1,0,1
EXT:44A2A3E6CCBE,2025,State Key Laboratory of Intelligent Game,facility,CN,1,1,1,0,1,1,3
EXT:456226466726,2025,Infinigence-AI,company,,2,2,2,2,2,0,5
EXT:461AADEC50DA,2023,"Shenzhen Intelligent Strong Technology Co., Ltd",company,,1,1,1,1,1,0,3
EXT:46F9150CD5F6,2022,National Engineering Lab for Big Data Analytics,facility,CN,1,1,0,1,1,0,2
EXT:46F9150CD5F6,2023,National Engineering Lab for Big Data Analytics,facility,CN,1,1,1,0,1,0,3
EXT:4727BCABD855,2021,Borealis AI,facility,CA,1,1,0,0,1,0,3
EXT:472D9C5C0B7F,2025,Lossfunk,other,,1,1,0,0,1,0,1
EXT:47346B1914C1,2025,TU Darmstadt & hessian.AI,company,DE,1,1,1,1,1,0,1
EXT:476C6942EFF7,2025,St. Petersburg State University,education,,1,1,0,0,1,0,5
EXT:47E22F971DA2,2023,Xinjiang Key Laboratory of Signal Detection and Processing,facility,CN,1,1,0,0,1,0,2
EXT:489C9C31CDCA,2025,Beijing Advanced Innovation Center for Future Blockchain and Privacy Computing,facility,,1,1,0,0,1,0,4
EXT:48DD8855B79D,2025,Guangdong Lab of AI and Digital Economy,company,CN,2,2,2,2,2,0,4
EXT:492885F02013,2025,Key Laboratory of Cognitive Intelligence,facility,,1,1,1,1,1,0,6
EXT:4928EBC57119,2025,"Language Technologies Institute, Carnegie Mellon University",facility,US,2,2,1,1,2,0,5
EXT:4995663F29D7,2025,Ben Gurion University,education,IL,1,1,1,0,0,0,2
EXT:49A511EBBFA4,2021,TAL Education Group,company,FR,2,2,1,2,2,2,4
EXT:49EC6787E4C3,2023,TII,other,,1,1,1,1,1,0,7
EXT:49F966B55E88,2024,Peking University Shenzhen Graduate School,education,,1,1,0,1,1,0,2
EXT:4A360863315A,2025,"Ningbo Key Laboratory of Spatial Intelligence and Digital, Derivative Institute of Digital Twin, EIT",facility,,1,1,1,0,1,0,3
EXT:4A82B0A65F95,2024,Swathantha Malayalam Computing,other,,1,1,0,0,1,0,2
EXT:4AD4581B2775,2022,Scatter Lab,company,KR,1,1,0,1,1,0,1
EXT:4AE05161E137,2025,EHESS,other,,1,1,0,0,1,0,2
EXT:4AF71F5809B7,2022,Instituto Superiore T茅cnico & LULIS,other,,1,1,0,0,1,0,3
EXT:4B0FE4D9C9C8,2025,VNU University of Engineering and Technology,education,VN,1,1,1,1,1,0,3
EXT:4B2FEE70AC15,2025,Ucap Cloud,other,,1,1,0,0,1,1,3
EXT:4BA9701D385E,2025,Causal Flow Inc.,company,,1,1,0,1,1,0,2
EXT:4BAF479D4439,2024,Futurise AI,company,,1,1,0,1,1,0,2
EXT:4BBD31655D48,2022,IAHLT,other,,1,1,0,0,1,0,1
EXT:4BEB1E8EC035,2025,State Grid Fujian Electric Power Co.,other,,1,1,0,1,1,0,2
EXT:4C3283B1E677,2023,Mioeind ehf.,other,,1,1,0,0,1,0,1
EXT:4C5916CCDD85,2023,International Human Phenome Institutes (Shanghai),other,,1,1,0,1,1,0,2
EXT:4C7D8FD6BD51,2025,Nebius.AI,company,,1,1,1,1,1,0,7
EXT:4CE0416A0629,2023,Towards AI,company,,1,1,1,1,1,0,7
EXT:4CF35D9EC733,2025,"Lilt, Inc.",company,US,1,1,1,1,1,0,1
EXT:4D9AD7077703,2025,Aleph Alpha,company,DE,2,2,1,2,2,0,46
EXT:4DA35497A2A5,2021,GFZ German Research Center for Geoscience Potsdam,facility,,1,1,0,0,1,0,2
EXT:4DEBCCB1937D,2023,Shaanxi Provincial Key Laboratory of Big Data Knowledge Engineering,facility,,1,1,1,0,1,0,3
EXT:4E5955AD21D9,2025,Canton of Solothurn,other,,1,1,1,0,1,0,7
EXT:4E75300D3CFE,2025,Scott Tiger S.A.,other,,1,1,1,1,1,0,44
EXT:4F34D4B3EC78,2023,University of Zaragoza,education,ES,1,1,0,0,0,0,1
EXT:4F48090246B9,2022,Bravura Solutions,other,,1,1,1,0,1,0,4
EXT:4FF78CA8F90C,2024,summetix Gmb H,other,,1,1,1,0,1,0,2
EXT:50513CEEBD4F,2025,Layer 6 AI,company,,1,0,0,0,0,0,0
EXT:505570D21CBB,2025,Assembly AI,company,,1,1,1,1,1,1,7
EXT:5064FEC527C0,2023,Top Graph.AI,company,,2,2,0,2,2,1,2
EXT:5085AA7A7D73,2024,"Du Xiaoman Science Technology Co., Ltd.",company,CN,1,1,0,1,1,0,3
EXT:5085AA7A7D73,2025,"Du Xiaoman Science Technology Co., Ltd",company,CN,1,1,0,1,1,0,2
EXT:50DDD6A88344,2023,"Discovery Lab, Elsevier",facility,NL,1,1,0,0,1,0,1
EXT:50DDD6A88344,2024,"Discovery Lab, Elsevier",facility,NL,1,1,0,0,1,0,1
EXT:50FED60D6033,2022,Polytechnic University of Catalonia,education,,1,1,0,0,0,0,1
EXT:5101DF61E8AD,2025,Independent consultant,other,,1,1,0,1,1,0,3
EXT:512A833B9A62,2025,Power Automation,other,SG,1,1,0,0,1,0,1
EXT:5146356C9DA5,2022,Shanghai Qi Zhi Institute,facility,CN,2,2,1,2,2,0,3
EXT:5146356C9DA5,2025,Shanghai Qi Zhi Institute,facility,CN,5,5,3,1,5,2,13
EXT:515EFE946E89,2025,Emergence AI,company,,1,1,0,1,1,0,1
EXT:51BE7940A40E,2020,China Merchants Bank Credit Card Center,company,CN,1,1,0,1,1,0,1
EXT:51BE7940A40E,2022,China Merchants Bank Credit Card Center,company,CN,1,1,0,1,1,0,1
EXT:51BE7940A40E,2023,China Merchants Bank Credit Card Center,company,CN,1,1,0,1,1,0,2
EXT:51D06E0D9678,2025,SICAU,other,,1,1,1,1,1,1,12
EXT:51F01A03E1F1,2024,Works Applications Lab,company,,1,1,1,1,1,0,32
EXT:520A84B34D6C,2025,Csummetix Gmb H,other,,1,1,0,0,1,0,2
EXT:5217072B188F,2023,"China Mobile Communication Group Tianjin Co., Ltd.",company,CN,1,1,0,1,1,0,2
EXT:5217072B188F,2024,"China Mobile Communication Group Tianjin Co., Ltd.",company,CN,1,1,0,1,1,0,1
EXT:525CA8670B11,2022,"Beijing Lanzhou Technology Co., Ltd.",company,CN,1,1,0,1,1,0,1
EXT:525CA8670B11,2023,"Beijing Lanzhou Technology Co., Ltd.",company,CN,1,1,0,1,1,0,1
EXT:525E3BB427D4,2025,Spatialtemporal AI,company,,1,1,1,1,1,0,5
EXT:525ECABA3C5F,2020,"Hooray Data Co., Ltd",company,,1,1,0,1,1,0,3
EXT:526B074E7E3F,2023,AI Center NUST MI Si S,company,,1,1,1,1,1,0,7
EXT:52B164F850FF,2021,Pingan Health Tech,healthcare,CN,1,1,0,0,1,0,1
EXT:52B164F850FF,2023,Pingan Health Tech,healthcare,CN,1,1,0,0,1,0,2
EXT:534239FB88CA,2023,Equall,other,FR,2,2,1,1,2,0,7
EXT:538118537217,2023,Lingang Laboratory,facility,CN,1,1,0,0,1,0,1
EXT:5397FEB7170D,2022,CNCERT/CC,other,CN,1,1,0,0,1,0,1
EXT:53E27CEE7757,2025,"Shanghai East Wonder Info-tech Co., Ltd.",company,,1,1,0,1,1,0,1
EXT:541CE509A3C2,2021,Lazada,other,,1,1,0,0,1,0,1
EXT:541F0619FB73,2023,NEC-Labs,company,,1,1,0,1,1,0,2
EXT:5430CF61F56A,2023,U Mass,other,US,2,2,0,1,2,0,3
EXT:54635F499D27,2024,Jiuquan Satellite Launch Center,facility,CN,1,1,0,0,1,0,2
EXT:54B442B90C41,2024,Universitas Diponegoro,other,,1,1,1,1,1,0,32
EXT:54E0E1CAD491,2024,Key Laboratory of High Confidence Software Technologies (Peking University),facility,CN,1,1,0,0,1,0,1
EXT:54E0E1CAD491,2025,Key Laboratory of High Confidence Software Technologies (Peking University),facility,CN,1,1,0,1,1,0,2
EXT:5523AC3E6A89,2022,Baamtu,other,SN,2,2,2,2,2,1,44
EXT:5523AC3E6A89,2023,Baamtu,other,SN,1,1,1,1,1,0,23
EXT:552EFDBADA85,2024,Ple I As,other,FR,1,1,1,0,1,0,3
EXT:5566D15AE216,2025,LIGHTSPEED,other,,1,1,1,0,1,0,2
EXT:558210A1A794,2022,Meedan,nonprofit,US,1,1,1,1,1,0,3
EXT:558210A1A794,2025,Meedan,nonprofit,US,1,1,1,0,1,0,4
EXT:558C54005FFE,2025,Nolano AI,company,,1,1,1,1,1,0,6
EXT:559990783246,2025,SWU,other,,1,1,1,1,1,1,12
EXT:55C6A11D9400,2023,SFI,other,,1,1,0,0,1,0,3
EXT:55D73A4DAF8F,2025,Synagen AI,company,,1,1,1,1,1,0,5
EXT:561244256511,2021,"Guangzhou Yunqu Information Technology Company, Ltd.",company,CN,1,1,1,1,1,0,2
EXT:56392991EECC,2023,Selectstar,other,,1,1,0,1,1,0,3
EXT:5641B7229FD0,2025,Nanhu Laboratory,facility,CN,3,3,1,1,3,0,3
EXT:5647E090EF28,2025,Research Center for Social Computing and Interactive Robotics,facility,,1,1,0,0,1,0,3
EXT:565556C3B8D8,2025,Promptsit Language Engineering,other,,1,1,1,1,1,0,6
EXT:56B48115B5EF,2024,Engineering Research Center of Next-Generation Intelligent Search and Recommendation,facility,CN,1,1,0,0,1,0,1
EXT:56B48115B5EF,2025,Engineering Research Center of Next-Generation Intelligent Search and Recommendation,facility,CN,5,5,1,2,5,0,13
EXT:56D3F500A35B,2025,Louvain Research Institute in Management and Organizations,company,BE,1,1,0,0,1,0,2
EXT:5721ED4E3D6B,2021,Oracle Digital Assistant,other,,1,1,0,0,1,1,2
EXT:57604312BFE6,2024,SCB 10 X,other,TH,2,2,2,0,2,0,4
EXT:57604312BFE6,2025,SCB 10 X,other,TH,3,3,2,0,3,0,4
EXT:585B43F10351,2025,Academy of Cyber,education,CN,1,1,0,0,0,0,1
EXT:587CC52A54E9,2024,INSA Rennes,other,FR,1,0,0,0,0,0,0
EXT:58FE92B8A02B,2022,Ominor AI,company,,1,1,1,1,1,1,27
EXT:5940A2E1E98A,2023,Origin AI,company,US,1,0,0,0,0,0,0
EXT:5940A2E1E98A,2024,Origin AI,company,US,1,1,1,0,1,0,2
EXT:5940A2E1E98A,2025,Origin AI,company,US,1,0,0,0,0,0,0
EXT:599D66A96029,2024,Yellow.ai,company,IN,1,1,1,1,1,0,2
EXT:5A1840C91B96,2025,Russian National Corpus,other,,1,1,0,0,1,0,5
EXT:5A1969226FC8,2023,FAR AI,company,,1,1,0,1,1,0,1
EXT:5A5C128570FE,2024,Tencnt AI Lab,company,,1,1,0,1,1,0,2
EXT:5AAE759C9E9E,2025,Guangzhou National Laboratory,facility,,1,1,1,0,1,0,4
EXT:5AB2091F4335,2022,Allen Institute of AI,company,,1,1,1,1,1,0,2
EXT:5BC334360D91,2022,RIT,other,US,1,1,1,1,1,1,27
EXT:5BC334360D91,2025,RIT,other,US,1,1,0,0,1,0,3
EXT:5C24D7E0DBB7,2024,Comcast AI Technologies,company,US,1,1,1,1,1,0,3
EXT:5C6E9927F92F,2023,Big Data Intelligence (BDI) Lab,company,,1,1,0,1,1,0,1
EXT:5C84FD2D3463,2021,China Merchant Bank,company,CN,1,1,0,1,1,0,2
EXT:5CEE4E3FBB68,2024,Open NLP Lab,company,,1,1,0,1,1,0,2
EXT:5DA8F2A90A63,2022,Saarland Informatics Campus,other,DE,1,1,1,0,1,0,1
EXT:5DA8F2A90A63,2025,Saarland Informatics Campus,other,DE,1,1,0,0,1,0,1
EXT:5DB84C636C0F,2025,GenTel.io,company,CN,2,2,2,2,2,0,5
EXT:5E01A71BB740,2025,Technion - Institute of Technology,education,,1,1,0,1,1,0,1
EXT:5E10AC1D2900,2024,Xiangjiang Laboratory,facility,CN,1,1,1,0,1,0,2
EXT:5E1160CA3C3A,2023,CHU de Nantes,other,,1,1,0,0,1,0,2
EXT:5E1C34CC55EF,2025,Fujitsu Research of Europe,facility,GB,1,0,0,0,0,0,0
EXT:5E238D28D813,2024,Intelli Sys,other,KR,1,1,0,1,1,0,4
EXT:5E238D28D813,2025,Intelli Sys,other,KR,1,1,0,0,1,0,2
EXT:5E36BF4FD6AA,2025,AI Chip Center for Embedded Smart System,company,,1,1,1,1,1,0,3
EXT:5E3C8F157C71,2022,National Center of AI,company,,1,1,1,1,1,0,3
EXT:5E45F45F2903,2025,Merck Research Labs,company,,1,1,0,1,1,0,2
EXT:5E6D0C7BF8E7,2025,China Mobile Internet Company Limited,company,CN,1,1,0,1,1,0,2
EXT:5EF93BCBCAB3,2022,CMU & Inspired Cognition,other,,1,1,0,0,1,0,1
EXT:5F076124551B,2021,Amberscript,other,,1,1,0,0,1,0,1
EXT:5F0FB27ED117,2022,Shanghai Hypers Data Technology Inc.,company,CN,1,1,0,1,1,0,1
EXT:5F2CCAC3C4A4,2020,Manipal Institute of Technology,education,IN,1,1,0,0,0,0,2
EXT:5F2CCAC3C4A4,2023,Manipal Institute of Technology,education,IN,1,1,1,1,1,0,5
EXT:5F5C827552BD,2023,Birla Institute of Technology and Science,education,,1,1,1,1,1,1,3
EXT:5F83245E18A2,2020,DBS Bank,company,SG,1,1,1,1,1,0,2
EXT:5FCB79EDC599,2023,Peng Chen Lab,company,,1,1,1,1,1,0,6
EXT:5FF7D3227F97,2025,Lenguaje Natural.AI,company,,1,1,1,1,1,0,12
EXT:6012A51ED8C0,2025,"Mat Brain, Inc.",company,,1,1,0,1,1,0,4
EXT:607F5E396810,2020,Netanya,other,IL,1,1,1,1,1,0,3
EXT:612205AA6437,2022,"Int Sig Information Co., Ltd",company,CN,1,1,0,1,1,0,2
EXT:619897E100BA,2023,Donghai Laboratory,facility,CN,1,1,1,0,1,0,2
EXT:619897E100BA,2024,Donghai Laboratory,facility,CN,1,1,0,0,1,0,3
EXT:61D7AF06BD0C,2020,Expert.AI Research Lab,company,ES,1,0,0,0,0,0,0
EXT:61E9B6EF759C,2025,Alabama University,education,,1,1,1,0,1,0,4
EXT:61F5D09BE947,2025,Moore Threads AI,company,,1,0,0,0,0,0,0
EXT:61FCE99A134F,2025,Swiss Federal Supreme Court,other,,1,1,1,0,1,0,7
EXT:6210AE293A21,2024,Hi Think Research,facility,CN,1,0,0,0,0,0,0
EXT:6210AE293A21,2025,Hi Think Research,facility,CN,1,1,0,0,1,0,1
EXT:6296CC99F152,2023,Alana AI,company,,1,1,0,1,1,0,1
EXT:6296CC99F152,2024,Alana AI,company,,1,1,0,1,1,0,1
EXT:62B3B823C30F,2022,Key laboratory of Symbolic Computation and Knowledge Engineering,facility,,1,1,1,1,1,0,3
EXT:62E0375A7866,2025,Director Labs,company,US,1,1,1,1,1,0,1
EXT:62F294C7A29F,2025,Universit?t zu K?ln,other,DE,1,1,0,0,1,0,2
EXT:6302C31ED9DE,2023,Beijing Institute of Computer Technology and Application,company,CN,1,1,0,1,1,0,3
EXT:6335B15F4685,2021,Yuanfudao AI Lab,company,CN,1,0,0,0,0,0,0
EXT:6335B15F4685,2022,Yuanfudao AI Lab,company,CN,1,1,0,0,0,0,1
EXT:63464D5BAB6F,2024,Zoom,other,,1,1,0,1,1,0,2
EXT:642C5953D2BF,2023,Semrush,other,,1,1,1,1,1,0,7
EXT:645AD906DC36,2021,Spark Cognition Government Systems,government,,1,1,0,1,1,1,2
EXT:645BA91C82E5,2022,Moscow Institute,facility,,1,1,0,0,1,0,1
EXT:645C49B13A23,2025,Bundesinstitut fur Berufsbildung (BIBB),other,DE,1,1,0,0,1,0,2
EXT:646E83F89FFC,2023,National Press and Publication Administration,other,CN,1,1,1,0,1,1,4
EXT:64727E51EBE2,2022,Neusoft Corporation,company,CN,2,2,1,1,1,0,3
EXT:6473DCD44F32,2025,DFKI SAINT,other,,1,1,0,0,1,0,5
EXT:64986A921E6E,2023,SDAIA-KAUST Center of Excellence in Data Science and Artificial Intelligence,facility,,1,1,1,1,1,0,5
EXT:64A153471DA6,2025,"AG 2 AI, Inc.",company,,1,1,1,1,1,0,3
EXT:64D76CE8B424,2021,Jena University Language & Information Engineering (JULIE) Lab,education,DE,1,1,0,0,0,0,1
EXT:653422006C45,2020,CIFAR,other,,1,1,1,0,1,0,3
EXT:65747D69643A,2022,Softly AI Research,company,,1,1,0,1,1,0,1
EXT:65747D69643A,2023,Softly AI Research,company,,1,1,0,1,1,0,3
EXT:6589A61DC13B,2025,NTU GICE,other,TW,1,1,1,0,1,0,1
EXT:65B64118C900,2023,vectorshift.ai,company,,1,1,1,1,1,0,7
EXT:660853931FFC,2025,University of S?o Paulo,education,BR,1,1,1,1,1,0,3
EXT:6628DD01FF14,2025,RSAC Labs,company,,1,1,0,1,1,0,1
EXT:666AB076C30A,2022,SPU,other,ZA,1,1,1,1,1,1,27
EXT:66714295C046,2024,SEA Group,company,SG,1,1,0,1,1,0,2
EXT:66C7AD2F4F24,2020,eBay Research,facility,,1,1,1,1,1,0,3
EXT:66E0D3EC5626,2020,Rural Senses Ltd.,company,,1,1,0,1,1,0,2
EXT:66EA7BD9A97B,2024,INRIA Saclay,other,FR,1,1,0,0,1,1,2
EXT:674062BDE2F4,2025,Sprinklr,other,,1,1,1,0,1,0,2
EXT:675AF551B635,2025,Shopee Pte. Ltd.,company,SG,2,2,2,2,2,0,2
EXT:6778DB9D6739,2021,Heinrich Heine Universit?t D眉sseldorf,other,DE,1,1,1,0,1,0,1
EXT:679A34F10E7C,2022,Goldman Sachs Data Science and Machine Learning Group,company,IN,1,1,1,1,1,0,2
EXT:679DB25CC6D2,2025,Qazvin IKI University,education,IR,1,1,1,0,0,0,11
EXT:67D413961BDC,2025,William P. Clements High School,education,,1,1,0,0,0,0,5
EXT:67DC3FFBE84E,2024,Munich Data Science Institute,facility,DE,1,1,0,0,1,0,3
EXT:67F4E1791C10,2023,ESEO,other,FR,1,1,0,0,1,0,3
EXT:68337F28B220,2024,Upstage AI,company,KR,1,1,0,1,1,0,2
EXT:68337F28B220,2025,Upstage AI,company,KR,1,1,0,1,1,0,2
EXT:6868C9C3454C,2022,Princess Nourah Bint Abdulrahman,other,,1,1,1,1,1,0,3
EXT:68B2142EFC2F,2022,Ping An Technology,company,CN,1,1,1,1,1,0,2
EXT:68B2142EFC2F,2024,Ping An Technology,company,CN,1,1,1,1,1,0,3
EXT:68B4054965EF,2024,The Fin AI,company,US,1,1,1,1,1,0,3
EXT:68B4054965EF,2025,The Fin AI,company,US,2,2,1,2,2,0,6
EXT:68EDA89F9389,2022,"Mashang Consumer Finance Co., Ltd.",company,CN,1,1,0,1,1,0,1
EXT:68EDA89F9389,2024,"Mashang Consumer Finance Co., Ltd.",company,CN,1,1,0,1,1,0,2
EXT:6A09AD835170,2025,NNAISENSE,other,,1,1,1,0,1,0,3
EXT:6A56226E5DDA,2025,Virginia Polytechnic Institute and State University,education,US,2,2,0,0,0,0,3
EXT:6A56E24E94AD,2025,Oxford University Hospitals NHS Foundation Trust,healthcare,GB,1,1,1,0,1,0,3
EXT:6B1AD03445EF,2023,Steklov Institute of Mathematics,facility,,1,1,0,0,1,0,1
EXT:6B2982F3DF7A,2021,"Zhongke Fanyu Technology Co., Ltd",company,CN,1,1,0,1,1,0,2
EXT:6B2982F3DF7A,2022,"Zhongke Fanyu Technology Co., Ltd",company,CN,1,1,0,1,1,0,2
EXT:6B2982F3DF7A,2023,"Zhongke Fanyu Technology Co., Ltd",company,CN,1,1,0,1,1,0,2
EXT:6B2982F3DF7A,2025,"Zhongke Fanyu Technology Co., Ltd",company,CN,3,3,0,3,3,1,3
EXT:6B387CE05A60,2021,Chinese Information Processing Laboratory,facility,CN,1,1,0,1,1,1,3
EXT:6B387CE05A60,2024,Chinese Information Processing Laboratory,facility,CN,1,1,0,0,1,1,2
EXT:6B5539B54081,2024,Academy of Military Science,education,CN,1,1,0,0,0,0,1
EXT:6B7801CE2E88,2025,Quantexa,other,,1,0,0,0,0,0,0
EXT:6B842C1F4A6B,2024,Cadenza Labs,company,,1,1,1,1,1,0,5
