paper_id,org_id,year,org_name,org_type,org_country_code
2020.emnlp-main.300,I2250653659,2020,Tencent,company,CN
2020.emnlp-main.300,I99065089,2020,Tsinghua University,education,CN
2020.emnlp-main.301,I39804081,2020,Sorbonne Universit茅,education,FR
2020.emnlp-main.301,I4210161401,2020,Criteo (France),company,FR
2020.emnlp-main.301,I95549939,2020,BNP Paribas,company,FR
2020.emnlp-main.305,I162827531,2020,Indian Institute of Technology Bombay,education,IN
2020.emnlp-main.305,I68891433,2020,Indian Institute of Technology Delhi,education,IN
2020.emnlp-main.306,I162827531,2020,Indian Institute of Technology Bombay,education,IN
2020.emnlp-main.306,I68891433,2020,Indian Institute of Technology Delhi,education,IN
2020.emnlp-main.308,I139264467,2020,Seoul National University,education,KR
2020.emnlp-main.309,EXT:6DA7EF5AD284,2020,Dark Matter AI Inc.,company,
2020.emnlp-main.309,I157773358,2020,Sun Yat-sen University,education,CN
2020.emnlp-main.31,I97018004,2020,Stanford University,education,US
2020.emnlp-main.313,I20231570,2020,Peking University,education,CN
2020.emnlp-main.313,I45928872,2020,Alibaba Group,company,CN
2020.emnlp-main.314,I1306409833,2020,Adobe Systems,company,US
2020.emnlp-main.315,I119664326,2020,University of Wolverhampton,education,GB
2020.emnlp-main.315,I158708052,2020,Chulalongkorn University,education,TH
2020.emnlp-main.315,I179193067,2020,Khon Kaen University,education,TH
2020.emnlp-main.315,I4210153049,2020,Vidyasirimedhi Institute of Science and Technology,education,TH
2020.emnlp-main.316,I40120149,2020,University of Oxford,education,GB
2020.emnlp-main.316,I8204097,2020,Ludwig-Maximilians-Universit?t M眉nchen,education,DE
2020.emnlp-main.318,I27357992,2020,Dalian University of Technology,education,CN
2020.emnlp-main.32,I20231570,2020,Peking University,education,CN
2020.emnlp-main.32,I4210136793,2020,Peng Cheng Laboratory,facility,CN
2020.emnlp-main.323,I91712215,2020,Saarland University,education,DE
2020.emnlp-main.325,EXT:653422006C45,2020,CIFAR,other,
2020.emnlp-main.325,I1291425158,2020,Google,company,US
2020.emnlp-main.325,I4210090411,2020,DeepMind,company,GB
2020.emnlp-main.325,I4210164802,2020,Mila - Quebec Artificial Intelligence Institute,facility,CA
2020.emnlp-main.327,I1291425158,2020,Google,company,US
2020.emnlp-main.327,I63966007,2020,Massachusetts Institute of Technology,education,US
2020.emnlp-main.333,I241749,2020,University of Cambridge,education,GB
2020.emnlp-main.334,I27837315,2020,University of Michigan鈥揂nn Arbor,education,US
2020.emnlp-main.335,I27804330,2020,Brown University,education,US
2020.emnlp-main.336,I130701444,2020,Georgia Institute of Technology,education,US
2020.emnlp-main.337,I887064364,2020,University of Amsterdam,education,NL
2020.emnlp-main.337,I98677209,2020,University of Edinburgh,education,GB
2020.emnlp-main.339,I1291425158,2020,Google,company,US
2020.emnlp-main.34,I1341412227,2020,IBM,company,US
2020.emnlp-main.341,I184565670,2020,Georgetown University,education,US
2020.emnlp-main.341,I4210156221,2020,Allen Institute for Artificial Intelligence,nonprofit,US
2020.emnlp-main.342,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.343,EXT:607F5E396810,2020,Netanya,other,IL
2020.emnlp-main.343,EXT:66C7AD2F4F24,2020,eBay Research,facility,
2020.emnlp-main.343,I1341412227,2020,IBM,company,US
2020.emnlp-main.343,I91203450,2020,University of Haifa,education,IL
2020.emnlp-main.344,I205783295,2020,Cornell University,education,US
2020.emnlp-main.347,I51556381,2020,University of Virginia,education,US
2020.emnlp-main.348,EXT:203FECDB14B9,2020,Institute of Systems and Robotics,facility,PT
2020.emnlp-main.348,EXT:B6C1B2B95054,2020,Priberam Labs,company,
2020.emnlp-main.348,EXT:C7071711FD38,2020,Unbabel,other,PT
2020.emnlp-main.348,I4210120471,2020,Instituto de Telecomunica??es,nonprofit,PT
2020.emnlp-main.348,I4387152517,2020,Instituto Superior T茅cnico,education,PT
2020.emnlp-main.35,I149594827,2020,Xidian University,education,CN
2020.emnlp-main.35,I86519309,2020,The University of Texas at Austin,education,US
2020.emnlp-main.351,I1174212,2020,University of Southern California,education,US
2020.emnlp-main.351,I161318765,2020,"University of California, Los Angeles",education,US
2020.emnlp-main.351,I78577930,2020,Columbia University,education,US
2020.emnlp-main.351,I98677209,2020,University of Edinburgh,education,GB
2020.emnlp-main.352,I2250650973,2020,Samsung,company,KR
2020.emnlp-main.352,I86519309,2020,The University of Texas at Austin,education,US
2020.emnlp-main.353,I887064364,2020,University of Amsterdam,education,NL
2020.emnlp-main.358,I8204097,2020,Ludwig-Maximilians-Universit?t M眉nchen,education,DE
2020.emnlp-main.359,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.362,I145311948,2020,Johns Hopkins University,education,US
2020.emnlp-main.365,I31512782,2020,Technical University of Darmstadt,education,DE
2020.emnlp-main.366,I95457486,2020,"University of California, Berkeley",education,US
2020.emnlp-main.370,EXT:DB16647CB344,2020,Elemental Cognition,other,US
2020.emnlp-main.371,I169381384,2020,University of Groningen,education,NL
2020.emnlp-main.372,I24943067,2020,Fudan University,education,CN
2020.emnlp-main.372,I91045830,2020,Texas A&M University,education,US
2020.emnlp-main.374,I79576946,2020,University of Pennsylvania,education,US
2020.emnlp-main.377,I865915315,2020,Vrije Universiteit Amsterdam,education,NL
2020.emnlp-main.377,I887064364,2020,University of Amsterdam,education,NL
2020.emnlp-main.378,I1290206253,2020,Microsoft,company,US
2020.emnlp-main.38,I24603500,2020,University of Massachusetts Amherst,education,US
2020.emnlp-main.38,I4402554038,2020,Microsoft Research Montr茅al,company,CA
2020.emnlp-main.384,I1311688040,2020,Amazon,company,US
2020.emnlp-main.384,I165932596,2020,National University of Singapore,education,SG
2020.emnlp-main.384,I170897317,2020,Duke University,education,US
2020.emnlp-main.389,I95457486,2020,"University of California, Berkeley",education,US
2020.emnlp-main.39,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.390,I145311948,2020,Johns Hopkins University,education,US
2020.emnlp-main.390,I241749,2020,University of Cambridge,education,GB
2020.emnlp-main.390,I35440088,2020,ETH Zurich,education,CH
2020.emnlp-main.392,I24603500,2020,University of Massachusetts Amherst,education,US
2020.emnlp-main.395,I4210144839,2020,Hamad bin Khalifa University,education,QA
2020.emnlp-main.395,I63966007,2020,Massachusetts Institute of Technology,education,US
2020.emnlp-main.396,I100066346,2020,University of Stuttgart,education,DE
2020.emnlp-main.398,I4210144839,2020,Hamad bin Khalifa University,education,QA
2020.emnlp-main.398,I63966007,2020,Massachusetts Institute of Technology,education,US
2020.emnlp-main.399,I1311688040,2020,Amazon,company,US
2020.emnlp-main.399,I51556381,2020,University of Virginia,education,US
2020.emnlp-main.399,I55732556,2020,Arizona State University,education,US
2020.emnlp-main.399,I91045830,2020,Texas A&M University,education,US
2020.emnlp-main.40,I1311688040,2020,Amazon,company,US
2020.emnlp-main.400,EXT:D3B94BF50BEF,2020,The University of Austin at Texas,education,
2020.emnlp-main.400,I1291425158,2020,Google,company,US
2020.emnlp-main.402,I40120149,2020,University of Oxford,education,GB
2020.emnlp-main.402,I4210128584,2020,The Alan Turing Institute,facility,GB
2020.emnlp-main.403,I1297363086,2020,St. Michael's Hospital,healthcare,CA
2020.emnlp-main.403,I185261750,2020,University of Toronto,education,CA
2020.emnlp-main.403,I4210127509,2020,Vector Institute,facility,CA
2020.emnlp-main.404,I4210144839,2020,Hamad bin Khalifa University,education,QA
2020.emnlp-main.404,I63966007,2020,Massachusetts Institute of Technology,education,US
2020.emnlp-main.406,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.407,I201448701,2020,University of Washington,education,US
2020.emnlp-main.407,I4210156221,2020,Allen Institute for Artificial Intelligence,nonprofit,US
2020.emnlp-main.409,I4210155268,2020,Salesforce,company,US
2020.emnlp-main.41,EXT:6E564DA6CE8D,2020,NTT Corporation,company,JP
2020.emnlp-main.410,I1311688040,2020,Amazon,company,US
2020.emnlp-main.410,I66946132,2020,"University of Maryland, College Park",education,US
2020.emnlp-main.411,I39422238,2020,University of Illinois Chicago,education,US
2020.emnlp-main.411,I4210155268,2020,Salesforce,company,US
2020.emnlp-main.411,I47720641,2020,Huazhong University of Science and Technology,education,CN
2020.emnlp-main.412,I4210155268,2020,Salesforce,company,US
2020.emnlp-main.413,I4210114444,2020,Meta,company,US
2020.emnlp-main.414,I4210114444,2020,Meta,company,US
2020.emnlp-main.415,I202697423,2020,University of Zurich,education,CH
2020.emnlp-main.415,I98677209,2020,University of Edinburgh,education,GB
2020.emnlp-main.419,I78577930,2020,Columbia University,education,US
2020.emnlp-main.421,I145311948,2020,Johns Hopkins University,education,US
2020.emnlp-main.421,I57206974,2020,New York University,education,US
2020.emnlp-main.423,I100066346,2020,University of Stuttgart,education,DE
2020.emnlp-main.423,I188538660,2020,University of Colorado Boulder,education,US
2020.emnlp-main.424,I188538660,2020,University of Colorado Boulder,education,US
2020.emnlp-main.425,I201448701,2020,University of Washington,education,US
2020.emnlp-main.425,I97018004,2020,Stanford University,education,US
2020.emnlp-main.426,I114027177,2020,University of North Carolina at Chapel Hill,education,US
2020.emnlp-main.426,I2803209242,2020,University of California System,education,US
2020.emnlp-main.43,I114027177,2020,University of North Carolina at Chapel Hill,education,US
2020.emnlp-main.434,I4210109712,2020,Max Planck Institute for Informatics,facility,DE
2020.emnlp-main.438,I4210144839,2020,Hamad bin Khalifa University,education,QA
2020.emnlp-main.438,I58918642,2020,"Sofia University ""St. Kliment Ohridski""",education,BG
2020.emnlp-main.438,I85384741,2020,Heidelberg University,education,US
2020.emnlp-main.439,I1311688040,2020,Amazon,company,US
2020.emnlp-main.441,EXT:61D7AF06BD0C,2020,Expert.AI Research Lab,company,ES
2020.emnlp-main.444,I181679659,2020,Shanghai University of Finance and Economics,education,CN
2020.emnlp-main.444,I24943067,2020,Fudan University,education,CN
2020.emnlp-main.445,I95457486,2020,"University of California, Berkeley",education,US
2020.emnlp-main.448,I2250650973,2020,Samsung,company,KR
2020.emnlp-main.448,I57206974,2020,New York University,education,US
2020.emnlp-main.45,I27837315,2020,University of Michigan鈥揂nn Arbor,education,US
2020.emnlp-main.450,I145311948,2020,Johns Hopkins University,education,US
2020.emnlp-main.450,I66946132,2020,"University of Maryland, College Park",education,US
2020.emnlp-main.453,I172675005,2020,Nanyang Technological University,education,SG
2020.emnlp-main.455,I157725225,2020,University of Illinois Urbana-Champaign,education,US
2020.emnlp-main.455,I172675005,2020,Nanyang Technological University,education,SG
2020.emnlp-main.455,I4210155268,2020,Salesforce,company,US
2020.emnlp-main.46,I170897317,2020,Duke University,education,US
2020.emnlp-main.462,I4210164802,2020,Mila - Quebec Artificial Intelligence Institute,facility,CA
2020.emnlp-main.462,I5023651,2020,McGill University,education,CA
2020.emnlp-main.463,I1290206253,2020,Microsoft,company,US
2020.emnlp-main.463,I157725225,2020,University of Illinois Urbana-Champaign,education,US
2020.emnlp-main.466,I201448701,2020,University of Washington,education,US
2020.emnlp-main.466,I4210114444,2020,Meta,company,US
2020.emnlp-main.466,I4210156221,2020,Allen Institute for Artificial Intelligence,nonprofit,US
2020.emnlp-main.468,I4210127875,2020,Nvidia,company,US
2020.emnlp-main.468,I74775410,2020,Rice University,education,US
2020.emnlp-main.470,I119664326,2020,University of Wolverhampton,education,GB
2020.emnlp-main.470,I155173764,2020,Rochester Institute of Technology,education,US
2020.emnlp-main.471,EXT:302D59E5F3B4,2020,DiDi Labs,facility,US
2020.emnlp-main.474,I45928872,2020,Alibaba Group,company,CN
2020.emnlp-main.475,I162714631,2020,George Mason University,education,US
2020.emnlp-main.475,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.476,I139264467,2020,Seoul National University,education,KR
2020.emnlp-main.476,I141371507,2020,Soongsil University,education,KR
2020.emnlp-main.476,I4405260795,2020,Kakao Enterprise (South Korea),company,KR
2020.emnlp-main.479,I162714631,2020,George Mason University,education,US
2020.emnlp-main.479,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.479,I889804353,2020,Robert Bosch,company,DE
2020.emnlp-main.481,I97018004,2020,Stanford University,education,US
2020.emnlp-main.482,I145311948,2020,Johns Hopkins University,education,US
2020.emnlp-main.482,I201448701,2020,University of Washington,education,US
2020.emnlp-main.482,I66946132,2020,"University of Maryland, College Park",education,US
2020.emnlp-main.484,I1290206253,2020,Microsoft,company,US
2020.emnlp-main.486,I157725225,2020,University of Illinois Urbana-Champaign,education,US
2020.emnlp-main.486,I41198531,2020,Nanjing University of Posts and Telecommunications,education,CN
2020.emnlp-main.488,I172675005,2020,Nanyang Technological University,education,SG
2020.emnlp-main.488,I184597095,2020,National Institute of Informatics,facility,JP
2020.emnlp-main.488,I45928872,2020,Alibaba Group,company,CN
2020.emnlp-main.491,I201448701,2020,University of Washington,education,US
2020.emnlp-main.491,I4210156221,2020,Allen Institute for Artificial Intelligence,nonprofit,US
2020.emnlp-main.491,I5124864,2020,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH
2020.emnlp-main.491,I7495430,2020,Idiap Research Institute,facility,CH
2020.emnlp-main.492,I4210164802,2020,Mila - Quebec Artificial Intelligence Institute,facility,CA
2020.emnlp-main.492,I5023651,2020,McGill University,education,CA
2020.emnlp-main.497,I56590836,2020,Monash University,education,AU
2020.emnlp-main.499,I76130692,2020,Zhejiang University,education,CN
2020.emnlp-main.501,I4210155268,2020,Salesforce,company,US
2020.emnlp-main.506,I4210164802,2020,Mila - Quebec Artificial Intelligence Institute,facility,CA
2020.emnlp-main.506,I5023651,2020,McGill University,education,CA
2020.emnlp-main.507,I86519309,2020,The University of Texas at Austin,education,US
2020.emnlp-main.510,EXT:D7FDEE9A5EF0,2020,Petuum Inc.,company,US
2020.emnlp-main.510,I201448701,2020,University of Washington,education,US
2020.emnlp-main.510,I36258959,2020,"University of California, San Diego",education,US
2020.emnlp-main.510,I74973139,2020,Carnegie Mellon University,education,US
2020.emnlp-main.511,I123946342,2020,Binghamton University,education,US
2020.emnlp-main.511,I76130692,2020,Zhejiang University,education,CN
2020.emnlp-main.513,I74801974,2020,The University of Tokyo,education,JP
2020.emnlp-main.514,I19820366,2020,Chinese Academy of Sciences,government,CN
2020.emnlp-main.514,I3133055985,2020,Westlake University,education,CN
2020.emnlp-main.514,I4210165038,2020,University of Chinese Academy of Sciences,education,CN
2020.emnlp-main.514,I862669128,2020,Xiaomi,company,CN
2020.emnlp-main.515,I165932596,2020,National University of Singapore,education,SG
2020.emnlp-main.515,I99065089,2020,Tsinghua University,education,CN
2020.emnlp-main.517,I1341412227,2020,IBM,company,US
2020.emnlp-main.519,I4210114444,2020,Meta,company,US
2020.emnlp-main.519,I45129253,2020,University College London,education,GB
2020.emnlp-main.519,I5124864,2020,茅cole Polytechnique F茅d茅rale de Lausanne,education,CH
2020.emnlp-main.522,I201448701,2020,University of Washington,education,US
2020.emnlp-main.522,I4210114444,2020,Meta,company,US
2020.emnlp-main.522,I63966007,2020,Massachusetts Institute of Technology,education,US
